# lams, psi_mean, delta_mean
697.996100 37.980468 75.830876
697.548800 37.986644 75.837950
697.101300 38.005457 75.846611
696.653700 38.026802 75.860044
696.206100 38.074213 75.867577
695.758400 38.093630 75.885194
695.310500 38.101957 75.893117
694.862600 38.133277 75.903055
694.414600 38.145058 75.920511
693.966400 38.169021 75.936203
693.518200 38.265784 75.943037
693.069900 38.301469 75.960661
692.621500 38.360505 75.979796
692.172900 38.382435 75.995924
691.724300 38.398869 76.012810
691.275600 38.424910 76.027165
690.826700 38.437281 76.042950
690.377800 38.483786 76.055187
689.928800 38.500301 76.071623
689.479700 38.516846 76.083207
689.030400 38.497340 76.099152
688.581100 38.515369 76.116957
688.131700 38.529635 76.135333
687.682100 38.550317 76.159872
687.232500 38.571269 76.168487
686.782800 38.577074 76.190522
686.332900 38.600952 76.211142
685.883000 38.606914 76.232173
685.433000 38.628859 76.254969
684.982800 38.646783 76.277104
684.532700 38.640179 76.304187
684.082300 38.635966 76.326898
683.631900 38.641874 76.349912
683.181300 38.635760 76.369592
682.730700 38.658327 76.378303
682.280000 38.635124 76.401554
681.829200 38.614024 76.419391
681.378200 38.579538 76.436762
680.927200 38.548616 76.456933
680.476100 38.519378 76.475872
680.024800 38.478620 76.497152
679.573500 38.457721 76.517407
679.122100 38.385905 76.538003
678.670500 38.343036 76.561817
678.218900 38.310124 76.584121
677.767200 38.302358 76.598780
677.315400 38.259342 76.621540
676.863400 38.241416 76.643317
676.411400 38.174558 76.667155
675.959200 38.136605 76.687219
675.507000 38.107404 76.706670
675.054700 38.053258 76.734933
674.602200 37.986161 76.756392
674.149700 37.948484 76.782494
673.697100 37.890653 76.809434
673.244300 37.874791 76.836893
672.791500 37.824417 76.861050
672.338600 37.760099 76.887357
671.885500 37.695261 76.910928
671.432400 37.640990 76.936353
670.979100 37.596335 76.963539
670.525800 37.533061 76.982538
670.072300 37.492720 77.006569
669.618800 37.426187 77.031796
669.165100 37.373016 77.057642
668.711400 37.339115 77.085281
668.257500 37.302437 77.118256
667.803500 37.255283 77.144214
667.349500 37.195221 77.169532
666.895300 37.152163 77.197809
666.441100 37.107131 77.223585
665.986800 37.062267 77.253240
665.532300 37.030368 77.277838
665.077700 36.992032 77.303842
664.623000 36.941173 77.327195
664.168300 36.893005 77.353531
