Source : TiO2_SiO2_Si.D1.14h 06mn 27s.spe
Spectrum : 1

Wavelength	Psi	Delta
546.7267	38.971	310.497
546.2454	38.833	310.371
545.7639	38.694	310.246
545.2823	38.552	310.117
544.8007	38.413	309.985
544.3188	38.271	309.851
543.8369	38.134	309.724
543.3549	37.995	309.595
542.8728	37.857	309.470
542.3905	37.712	309.347
541.9082	37.574	309.218
541.4257	37.432	309.088
540.9431	37.290	308.960
540.4604	37.148	308.841
539.9777	37.007	308.716
539.4948	36.867	308.587
539.0118	36.726	308.464
538.5286	36.583	308.349
538.0454	36.443	308.232
537.5621	36.299	308.112
537.0786	36.160	307.993
536.5950	36.025	307.875
536.1114	35.883	307.759
535.6276	35.739	307.643
535.1437	35.597	307.525
534.6597	35.457	307.412
534.1756	35.320	307.298
533.6913	35.176	307.184
533.2070	35.037	307.067
532.7226	34.904	306.959
532.2380	34.766	306.844
531.7534	34.626	306.737
531.2686	34.490	306.633
530.7837	34.351	306.526
530.2987	34.215	306.408
529.8136	34.078	306.298
529.3284	33.941	306.189
528.8430	33.806	306.084
528.3576	33.671	305.969
527.8720	33.535	305.857
527.3864	33.399	305.751
526.9006	33.265	305.639
526.4147	33.138	305.529
525.9287	33.004	305.423
525.4426	32.871	305.312
524.9564	32.739	305.201
524.4700	32.613	305.092
523.9836	32.481	304.987
523.4971	32.352	304.873
523.0104	32.222	304.770
522.5236	32.092	304.666
522.0367	31.967	304.560
521.5497	31.841	304.453
521.0626	31.714	304.347
520.5754	31.588	304.244
520.0881	31.460	304.141
519.6006	31.334	304.040
519.1131	31.201	303.932
518.6254	31.077	303.827
518.1377	30.949	303.721
517.6498	30.822	303.615
517.1618	30.688	303.519
516.6737	30.558	303.418
516.1855	30.432	303.307
515.6971	30.307	303.203
515.2087	30.178	303.096
514.7202	30.050	302.994
514.2314	29.916	302.881
513.7427	29.784	302.786
513.2538	29.658	302.684
512.7648	29.532	302.573
512.2757	29.402	302.464
511.7864	29.278	302.355
511.2971	29.150	302.240
510.8076	29.025	302.130
510.3181	28.895	302.020
509.8284	28.762	301.911
509.3386	28.624	301.805
508.8488	28.493	301.694
508.3587	28.364	301.588
507.8686	28.236	301.485
507.3784	28.101	301.363
506.8880	27.962	301.251
506.3976	27.829	301.132
505.9070	27.694	301.019
505.4163	27.564	300.895
504.9255	27.428	300.778
504.4346	27.293	300.656
503.9436	27.156	300.544
503.4525	27.013	300.422
502.9612	26.874	300.303
502.4698	26.734	300.179
501.9784	26.592	300.053
501.4868	26.447	299.943
500.9951	26.304	299.832
500.5033	26.161	299.715
500.0114	26.021	299.597
499.5193	25.877	299.469
499.0272	25.732	299.355
498.5349	25.586	299.238
498.0426	25.438	299.119
497.5501	25.291	299.004
497.0575	25.149	298.880
496.5648	25.003	298.752
496.0720	24.855	298.629
495.5790	24.710	298.505
495.0860	24.568	298.374
494.5928	24.423	298.254
494.0995	24.278	298.127
493.6062	24.132	297.999
493.1127	23.987	297.877
492.6190	23.842	297.749
492.1253	23.696	297.621
491.6315	23.547	297.497
491.1375	23.401	297.368
490.6435	23.253	297.238
490.1493	23.107	297.102
489.6550	22.957	296.980
489.1606	22.807	296.844
488.6661	22.659	296.709
488.1714	22.512	296.569
487.6767	22.362	296.429
487.1818	22.216	296.299
486.6869	22.069	296.164
486.1918	21.923	296.034
485.6966	21.768	295.903
485.2013	21.618	295.757
484.7058	21.467	295.623
484.2103	21.320	295.497
483.7146	21.171	295.364
483.2189	21.022	295.229
482.7230	20.872	295.100
482.2270	20.723	294.966
481.7309	20.570	294.824
481.2346	20.415	294.692
480.7383	20.260	294.555
480.2419	20.110	294.422
479.7453	19.958	294.284
479.2486	19.802	294.140
478.7518	19.642	293.994
478.2549	19.489	293.855
477.7579	19.332	293.716
477.2608	19.178	293.574
476.7635	19.020	293.427
476.2662	18.872	293.281
475.7687	18.719	293.133
475.2711	18.559	292.995
474.7734	18.398	292.836
474.2756	18.240	292.687
473.7776	18.076	292.537
473.2796	17.914	292.402
472.7814	17.756	292.242
472.2831	17.586	292.088
471.7848	17.423	291.949
471.2863	17.262	291.797
470.7876	17.092	291.636
470.2889	16.922	291.484
469.7900	16.751	291.326
469.2911	16.581	291.163
468.7920	16.418	291.004
468.2928	16.258	290.841
467.7935	16.087	290.668
467.2941	15.911	290.499
466.7945	15.735	290.324
466.2949	15.561	290.171
465.7951	15.393	289.997
465.2952	15.217	289.833
464.7952	15.049	289.655
464.2951	14.865	289.483
463.7949	14.683	289.294
463.2946	14.503	289.136
462.7941	14.322	288.939
462.2935	14.152	288.772
461.7928	13.966	288.584
461.2921	13.789	288.404
460.7911	13.606	288.224
460.2901	13.426	288.026
459.7889	13.243	287.828
459.2877	13.058	287.648
458.7863	12.876	287.444
458.2848	12.697	287.230
457.7832	12.501	287.012
457.2815	12.306	286.798
456.7796	12.126	286.588
456.2777	11.945	286.379
455.7756	11.753	286.159
455.2734	11.572	285.952
454.7711	11.386	285.717
454.2687	11.206	285.474
453.7662	11.017	285.234
453.2635	10.825	284.986
452.7608	10.636	284.736
452.2579	10.444	284.477
451.7549	10.253	284.214
451.2518	10.060	283.941
450.7485	9.866	283.661
450.2452	9.672	283.372
449.7417	9.475	283.071
449.2382	9.282	282.768
448.7345	9.084	282.448
448.2307	8.887	282.121
447.7267	8.690	281.781
447.2227	8.491	281.428
446.7186	8.290	281.057
446.2143	8.091	280.675
445.7099	7.890	280.276
445.2054	7.688	279.858
444.7008	7.486	279.421
444.1960	7.284	278.963
443.6912	7.080	278.481
443.1862	6.876	277.973
442.6812	6.673	277.443
442.1759	6.468	276.874
441.6706	6.263	276.275
441.1652	6.057	275.636
440.6596	5.851	274.958
440.1540	5.643	274.222
439.6482	5.643	274.222

