Source : TiO2_Si_SP_muestra2.D1.10h 43mn 29s
Spectrum : 1

Wavelength	Psi	Delta
491.6315	22.172	47.234
491.1375	22.193	47.050
490.6435	22.218	46.861
490.1493	22.243	46.669
489.6550	22.266	46.486
489.1606	22.292	46.297
488.6661	22.319	46.104
488.1714	22.350	45.912
487.6767	22.373	45.715
487.1818	22.402	45.524
486.6869	22.428	45.334
486.1918	22.456	45.143
485.6966	22.476	44.953
485.2013	22.507	44.752
484.7058	22.533	44.559
484.2103	22.559	44.369
483.7146	22.591	44.174
483.2189	22.623	43.973
482.7230	22.651	43.770
482.2270	22.677	43.571
481.7309	22.704	43.363
481.2346	22.727	43.163
480.7383	22.752	42.958
480.2419	22.782	42.754
479.7453	22.811	42.549
479.2486	22.838	42.339
478.7518	22.860	42.135
478.2549	22.888	41.936
477.7579	22.913	41.727
477.2608	22.937	41.521
476.7635	22.964	41.314
476.2662	22.994	41.109
475.7687	23.023	40.895
475.2711	23.051	40.680
474.7734	23.076	40.462
474.2756	23.105	40.249
473.7776	23.127	40.036
473.2796	23.151	39.825
472.7814	23.175	39.611
472.2831	23.195	39.398
471.7848	23.219	39.191
471.2863	23.250	38.971
470.7876	23.276	38.747
470.2889	23.299	38.533
469.7900	23.326	38.308
469.2911	23.354	38.095
468.7920	23.388	37.887
468.2928	23.421	37.675
467.7935	23.452	37.458
467.2941	23.485	37.233
466.7945	23.520	37.011
466.2949	23.553	36.781
465.7951	23.591	36.563
465.2952	23.621	36.343
464.7952	23.653	36.129
464.2951	23.682	35.901
463.7949	23.712	35.675
463.2946	23.731	35.476
462.7941	23.758	35.245
462.2935	23.785	35.028
461.7928	23.814	34.808
461.2921	23.849	34.586
460.7911	23.881	34.366
460.2901	23.913	34.127
459.7889	23.947	33.896
459.2877	23.977	33.670
458.7863	24.008	33.439
458.2848	24.044	33.212
457.7832	24.074	32.969
457.2815	24.107	32.730
456.7796	24.144	32.498
456.2777	24.183	32.269
455.7756	24.218	32.027
455.2734	24.263	31.789
454.7711	24.302	31.560
454.2687	24.342	31.320
453.7662	24.380	31.063
453.2635	24.418	30.800
452.7608	24.456	30.539
452.2579	24.495	30.271
451.7549	24.534	30.004
451.2518	24.573	29.732
450.7485	24.613	29.457
450.2452	24.653	29.180

