Resultados del Stack: Ajuste_muestra2_2try
Fecha: 2026-06-08 17:23:42
ID: 6

información del stack
=====================

Material: air
Modelo de Dispersión: None

Material: T1_porosa
Modelo de Dispersión: bruggeman
Espesor: 15.26 nm
Parámetros del Modelo: {'f_air': 0.14012753631896632, 'linked_to': 'T1_densa', 'f_optimized': 1.0}

Material: T1_densa
Modelo de Dispersión: cauchy
Espesor: 91.24 nm
Parámetros del Modelo: {'A': 2.946776532748256, 'B': 47.55137940203669, 'C': -35.2978628930602}

Material: Si
Modelo de Dispersión: None

=====================

wl,best_Ic,best_Is,Ic_exp,Is_exp
801.2903,-0.3122602742713597,0.058282678294025086,-0.2915447573822877,0.06140623108051778
800.8657,-0.3123846768319545,0.058458668311065644,-0.2915271453121526,0.06132813178340485
800.4408,-0.3125084627604242,0.05863481570502604,-0.291332561032465,0.06128188766160938
800.0159,-0.31263154658663184,0.05881099753708655,-0.29152928589019117,0.061317955528954304
799.5909,-0.3127539612879338,0.05898725944545301,-0.29164512108129453,0.06157623280843221
799.1658,-0.31287569930720244,0.05916358711256249,-0.2919299074575171,0.061678940319033725
798.7406,-0.3129967584850453,0.05933997484298076,-0.2921984575899962,0.06185822196104239
798.3153,-0.3131171369120361,0.05951641727013814,-0.2927002529101196,0.06190040414994074
797.8899,-0.31323683270430663,0.05969290899022158,-0.293221669047963,0.06217108829524749
797.4644,-0.3133558440039143,0.05986944456212044,-0.29344747721858844,0.06239024603053901
797.0389,-0.3134741412612982,0.0600459770199342,-0.29392180996981526,0.06256080120330611
796.6132,-0.31359177827564877,0.06022258382537076,-0.29423758780151044,0.06267632828757488
796.1875,-0.3137086980021804,0.06039917645554038,-0.2942788960450546,0.06264217526582944
795.7617,-0.3138249210026116,0.060575794230567616,-0.29453094040163563,0.06305593898825687
795.3357,-0.313940473713458,0.06075247220408252,-0.29468541345672733,0.06328805934537711
794.9097,-0.314053050393073,0.06092829131829019,-0.294995708004436,0.06358634033028517
794.4836,-0.3141565708171923,0.06110098275465667,-0.295033223054004,0.06388546745463274
794.0574,-0.31425942795322376,0.06127358271567798,-0.29520364766433815,0.0638846146144185
793.631,-0.3143593382453487,0.06144526355280065,-0.2954493083865155,0.06400795592606476
793.2047,-0.31445818604138803,0.06161660543201245,-0.29568146714767046,0.06419333579334131
792.7782,-0.31455640485139463,0.061787852707248764,-0.2957711570733301,0.06425064720271023
792.3516,-0.31465397028069325,0.061958959560371354,-0.29596285021704943,0.0643085169206013
791.9249,-0.31475087689242737,0.06212992287204347,-0.2960133073294839,0.06423292051989896
791.4982,-0.31484710151706286,0.06230069667358527,-0.2963920556910151,0.06452638482337131
791.0714,-0.31494266628170353,0.062471315054397326,-0.2965958631291843,0.06468462444227877
790.6444,-0.31503759270912485,0.06264181188721366,-0.29677613598791147,0.0647944827707187
790.2173,-0.3151318577355889,0.06281214110286126,-0.2967156735723607,0.06475958040669506
789.7902,-0.31522543897366473,0.06298225679312154,-0.29691367538143854,0.06494396249086942
789.363,-0.3153183580543395,0.06315219273050303,-0.2969759423094245,0.0651259688999116
788.9357,-0.3154106129873274,0.06332194356886102,-0.2972648543641217,0.06520563994818085
788.5083,-0.31550219630114884,0.0634915068670813,-0.29727797072322953,0.06530097118624006
788.0807,-0.3155931372684983,0.06366091131734888,-0.2972369265309769,0.06517776475999552
787.6532,-0.3156833801318962,0.06383002757351533,-0.2973667660439627,0.06551635976699957
787.2256,-0.3157729610196659,0.06399893202073793,-0.29724944950157023,0.06543067695050166
786.7977,-0.315861919159688,0.06416769816392412,-0.2970879568394225,0.06569963311018347
786.3699,-0.3159501711414292,0.06433616187825834,-0.29730144075954923,0.0658121589591167
785.9419,-0.31603777888029194,0.06450443499649633,-0.2973571722078567,0.06586805072576163
785.5139,-0.31612470126567704,0.0646724324592451,-0.2974709042647157,0.06596950017754732
785.0857,-0.3162109787839814,0.06484022630818358,-0.29753830066443276,0.06612611975143498
784.6575,-0.31630639107783937,0.06501026851863503,-0.2976693617223074,0.06645516693717309
784.2291,-0.3164035912895411,0.06518082756914978,-0.2976473507968981,0.06640117005052726
