# lams, psi_mean, delta_mean
607.448000 22.375000 90.926000
606.980400 22.398000 90.930000
606.512700 22.424000 90.935000
606.044900 22.449000 90.947000
605.577000 22.473000 90.965000
605.108900 22.504000 90.979000
604.640800 22.533000 90.989000
604.172600 22.568000 91.007000
603.704200 22.602000 91.035000
603.235800 22.636000 91.064000
602.767300 22.668000 91.099000
602.298600 22.698000 91.132000
601.829800 22.730000 91.164000
601.361000 22.763000 91.201000
600.892000 22.797000 91.235000
600.422900 22.831000 91.277000
599.953700 22.867000 91.320000
599.484400 22.905000 91.363000
599.015000 22.946000 91.414000
598.545500 22.984000 91.457000
598.075900 23.023000 91.503000
597.606200 23.055000 91.559000
597.136400 23.095000 91.610000
596.666400 23.140000 91.659000
596.196400 23.181000 91.715000
595.726300 23.222000 91.774000
595.256000 23.256000 91.825000
594.785700 23.287000 91.880000
594.315200 23.319000 91.938000
593.844700 23.353000 91.986000
593.374000 23.387000 92.034000
592.903200 23.430000 92.075000
592.432300 23.470000 92.113000
591.961300 23.516000 92.167000
591.490200 23.563000 92.215000
591.019000 23.618000 92.262000
590.547700 23.654000 92.305000
590.076300 23.707000 92.348000
589.604800 23.731000 92.392000
589.133100 23.764000 92.432000
588.661400 23.784000 92.440000
588.189600 23.811000 92.472000
587.717600 23.849000 92.493000
587.245500 23.891000 92.497000
586.773400 23.920000 92.494000
586.301100 23.945000 92.440000
585.828700 23.949000 92.389000
585.356300 23.977000 92.322000
584.883700 24.006000 92.241000
584.410900 24.005000 92.132000
583.938200 24.014000 92.031000
583.465200 24.046000 91.988000
582.992200 24.070000 91.938000
582.519100 24.096000 91.899000
582.045800 24.124000 91.876000
581.572500 24.155000 91.850000
581.099100 24.173000 91.826000
580.625500 24.167000 91.826000
580.151900 24.180000 91.805000
579.678000 24.206000 91.778000
579.204200 24.216000 91.761000
578.730200 24.236000 91.749000
578.256100 24.250000 91.740000
577.781900 24.257000 91.730000
577.307600 24.269000 91.715000
576.833200 24.295000 91.694000
576.358600 24.306000 91.689000
575.884000 24.330000 91.679000
575.409300 24.353000 91.674000
574.934400 24.374000 91.661000
574.459500 24.396000 91.656000
573.984400 24.411000 91.646000
573.509200 24.431000 91.631000
573.033900 24.451000 91.620000
572.558600 24.470000 91.611000
572.083100 24.489000 91.602000
571.607500 24.512000 91.589000
571.131800 24.535000 91.587000
570.655900 24.559000 91.581000
570.180100 24.581000 91.578000
569.704000 24.597000 91.576000
569.227800 24.621000 91.570000
568.751600 24.641000 91.564000
568.275300 24.661000 91.556000
567.798800 24.683000 91.548000
567.322200 24.700000 91.541000
566.845500 24.722000 91.534000
566.368700 24.742000 91.526000
565.891800 24.762000 91.523000
565.414900 24.785000 91.520000
564.937700 24.803000 91.515000
564.460500 24.820000 91.509000
563.983200 24.836000 91.500000
563.505700 24.854000 91.492000
563.028200 24.871000 91.486000
562.550500 24.892000 91.479000
562.072800 24.911000 91.475000
561.594800 24.931000 91.468000
561.116900 24.951000 91.459000
560.638800 24.971000 91.449000
560.160600 24.991000 91.442000
559.682300 25.009000 91.429000
559.203900 25.027000 91.423000
558.725300 25.044000 91.416000
558.246700 25.066000 91.411000
557.767900 25.086000 91.403000
557.289100 25.107000 91.394000
556.810200 25.125000 91.390000
556.331100 25.145000 91.381000
555.851900 25.164000 91.381000
555.372600 25.183000 91.372000
554.893200 25.201000 91.361000
554.413700 25.219000 91.349000
553.934100 25.239000 91.342000
553.454300 25.259000 91.336000
552.974500 25.276000 91.324000
552.494600 25.293000 91.319000
552.014500 25.312000 91.316000
551.534400 25.331000 91.310000
551.054100 25.348000 91.306000
550.573700 25.365000 91.301000
550.093300 25.385000 91.290000
549.612700 25.402000 91.283000
549.132000 25.419000 91.275000
548.651100 25.436000 91.266000
548.170200 25.454000 91.257000
547.689100 25.471000 91.249000
547.208000 25.488000 91.242000
546.726700 25.507000 91.238000
546.245400 25.526000 91.234000
545.763900 25.544000 91.232000
545.282300 25.560000 91.224000
544.800700 25.576000 91.218000
544.318800 25.595000 91.206000
543.836900 25.612000 91.200000
543.354900 25.628000 91.195000
542.872800 25.642000 91.190000
542.390500 25.658000 91.188000
541.908200 25.676000 91.179000
541.425700 25.693000 91.171000
540.943100 25.710000 91.162000
540.460400 25.726000 91.160000
539.977700 25.745000 91.151000
539.494800 25.760000 91.145000
539.011800 25.779000 91.136000
538.528600 25.795000 91.133000
538.045400 25.813000 91.133000
537.562100 25.830000 91.130000
537.078600 25.847000 91.121000
536.595000 25.866000 91.117000
536.111400 25.883000 91.117000
535.627600 25.901000 91.117000
535.143700 25.919000 91.110000
534.659700 25.938000 91.108000
534.175600 25.958000 91.104000
533.691300 25.976000 91.098000
533.207000 25.997000 91.093000
532.722600 26.020000 91.093000
532.238000 26.040000 91.085000
531.753400 26.062000 91.085000
531.268600 26.085000 91.085000
530.783700 26.110000 91.083000
530.298700 26.134000 91.081000
529.813600 26.158000 91.075000
529.328400 26.181000 91.072000
528.843000 26.205000 91.070000
528.357600 26.233000 91.069000
527.872000 26.257000 91.060000
527.386400 26.281000 91.054000
526.900600 26.309000 91.049000
526.414700 26.338000 91.051000
525.928700 26.366000 91.047000
525.442600 26.396000 91.044000
524.956400 26.424000 91.039000
524.470000 26.455000 91.037000
523.983600 26.486000 91.038000
523.497100 26.518000 91.035000
523.010400 26.549000 91.032000
522.523600 26.583000 91.031000
522.036700 26.618000 91.028000
521.549700 26.651000 91.023000
521.062600 26.682000 91.026000
520.575400 26.718000 91.026000
520.088100 26.753000 91.024000
519.600600 26.788000 91.024000
519.113100 26.821000 91.023000
518.625400 26.857000 91.024000
518.137700 26.890000 91.022000
517.649800 26.924000 91.018000
517.161800 26.953000 91.019000
516.673700 26.986000 91.023000
516.185500 27.020000 91.020000
515.697100 27.056000 91.014000
515.208700 27.089000 91.010000
514.720200 27.126000 91.012000
514.231400 27.160000 91.015000
513.742700 27.192000 91.017000
513.253800 27.228000 91.017000
512.764800 27.261000 91.016000
512.275700 27.295000 91.019000
511.786400 27.334000 91.013000
511.297100 27.371000 91.006000
510.807600 27.406000 91.004000
510.318100 27.438000 90.996000
509.828400 27.463000 90.991000
509.338600 27.488000 90.992000
508.848800 27.522000 90.989000
508.358700 27.559000 90.984000
507.868600 27.593000 90.980000
507.378400 27.625000 90.971000
506.888000 27.652000 90.965000
506.397600 27.683000 90.953000
505.907000 27.709000 90.942000
505.416300 27.744000 90.935000
504.925500 27.774000 90.930000
504.434600 27.804000 90.922000
503.943600 27.829000 90.916000
503.452500 27.851000 90.910000
502.961200 27.877000 90.899000
502.469800 27.903000 90.889000
501.978400 27.931000 90.877000
501.486800 27.956000 90.871000
500.995100 27.982000 90.866000
500.503300 28.010000 90.854000
500.011400 28.038000 90.843000
499.519300 28.066000 90.833000
499.027200 28.092000 90.822000
498.534900 28.117000 90.810000
498.042600 28.142000 90.798000
497.550100 28.168000 90.783000
497.057500 28.198000 90.768000
496.564800 28.230000 90.758000
496.072000 28.254000 90.746000
495.579000 28.279000 90.734000
495.086000 28.308000 90.712000
494.592800 28.333000 90.697000
494.099500 28.360000 90.681000
493.606200 28.388000 90.664000
493.112700 28.416000 90.651000
492.619000 28.444000 90.634000
492.125300 28.472000 90.617000
491.631500 28.498000 90.604000
491.137500 28.525000 90.587000
490.643500 28.553000 90.568000
490.149300 28.581000 90.554000
489.655000 28.606000 90.538000
489.160600 28.634000 90.523000
488.666100 28.662000 90.507000
488.171400 28.694000 90.489000
487.676700 28.718000 90.471000
487.181800 28.750000 90.458000
486.686900 28.777000 90.444000
486.191800 28.807000 90.432000
485.696600 28.831000 90.415000
485.201300 28.863000 90.397000
484.705800 28.888000 90.384000
484.210300 28.913000 90.369000
483.714600 28.942000 90.353000
483.218900 28.974000 90.336000
482.723000 29.003000 90.321000
482.227000 29.029000 90.306000
481.730900 29.053000 90.284000
481.234600 29.072000 90.271000
480.738300 29.095000 90.261000
480.241900 29.124000 90.246000
479.745300 29.148000 90.236000
479.248600 29.171000 90.226000
478.751800 29.191000 90.216000
478.254900 29.215000 90.206000
477.757900 29.238000 90.195000
477.260800 29.259000 90.185000
476.763500 29.281000 90.179000
476.266200 29.306000 90.169000
475.768700 29.333000 90.159000
475.271100 29.359000 90.152000
474.773400 29.384000 90.144000
474.275600 29.409000 90.140000
473.777600 29.429000 90.133000
473.279600 29.452000 90.126000
472.781400 29.476000 90.117000
472.283100 29.498000 90.115000
471.784800 29.523000 90.118000
471.286300 29.554000 90.115000
470.787600 29.577000 90.117000
470.288900 29.603000 90.125000
469.790000 29.633000 90.128000
469.291100 29.661000 90.142000
468.792000 29.702000 90.151000
468.292800 29.741000 90.159000
467.793500 29.774000 90.168000
467.294100 29.808000 90.184000
466.794500 29.847000 90.203000
466.294900 29.883000 90.223000
465.795100 29.921000 90.242000
465.295200 29.952000 90.270000
464.795200 29.991000 90.295000
464.295100 30.024000 90.317000
463.794900 30.061000 90.338000
463.294600 30.088000 90.361000
462.794100 30.127000 90.385000
462.293500 30.167000 90.399000
461.792800 30.203000 90.428000
461.292100 30.245000 90.450000
460.791100 30.284000 90.472000
460.290100 30.326000 90.490000
459.788900 30.368000 90.518000
459.287700 30.410000 90.544000
458.786300 30.454000 90.578000
458.284800 30.497000 90.607000
457.783200 30.537000 90.637000
457.281500 30.584000 90.670000
456.779600 30.635000 90.705000
456.277700 30.687000 90.745000
455.775600 30.733000 90.787000
455.273400 30.790000 90.830000
454.771100 30.840000 90.869000
454.268700 30.895000 90.909000
453.766200 30.940000 90.939000
453.263500 30.986000 90.969000
452.760800 31.031000 90.999000
452.257900 31.077000 91.028000
451.754900 31.121000 91.057000
451.251800 31.166000 91.085000
450.748500 31.211000 91.113000
450.245200 31.256000 91.141000
449.741700 31.300000 91.169000
449.238200 31.344000 91.195000
448.734500 31.388000 91.222000
448.230700 31.432000 91.248000
447.726700 31.475000 91.274000
447.222700 31.518000 91.299000
446.718600 31.562000 91.325000
446.214300 31.605000 91.350000
445.709900 31.647000 91.374000
445.205400 31.690000 91.398000
444.700800 31.732000 91.422000
444.196000 31.774000 91.445000
443.691200 31.816000 91.469000
443.186200 31.858000 91.491000
442.681200 31.899000 91.513000
442.175900 31.940000 91.535000
441.670600 31.981000 91.557000
441.165200 32.022000 91.578000
440.659600 32.062000 91.599000
440.154000 32.103000 91.620000
439.648200 32.103000 91.620000
