## SPECTRUM TYPE:
LCE

## DATE:
24/09/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
11:03:08

# END TIME:
11:03:08

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
17

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
13 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
938.6251 39.853 116.958 -0.21870 0.43000 1.979 0.08762 13.0000 12.97 0.5792 0.6292 1.320913 
938.2292 49.781 150.219 -0.38615 0.22098 1.646 -0.07494 13.0000 13.31 0.5670 0.6103 1.321470 
937.8333 46.545 103.772 -0.14657 0.59798 1.811 -0.03324 13.0000 13.19 0.6664 0.6874 1.322028 
937.4373 50.425 83.045 0.07931 0.65018 -4.470 -0.12553 13.0000 13.55 0.6578 0.7124 1.322586 
937.0412 52.942 48.159 0.39690 0.44328 13.544 -0.16931 13.0000 13.47 0.6209 0.6785 1.323146 
936.6450 49.822 43.801 0.46196 0.44303 2.069 -0.10876 13.0000 13.24 0.6560 0.6963 1.323705 
936.2487 51.618 37.192 0.53148 0.40330 2.028 -0.15692 13.0000 13.45 0.6431 0.6927 1.324266 
935.8524 35.914 261.295 -0.43861 -2.86468 0.957 0.95129 13.0000 13.63 2.8243 6.0240 1.324826 
935.4560 63.682 15.464 0.51345 0.14204 1.335 -0.40678 13.0000 13.79 0.6299 0.7053 1.325388 
935.0594 42.889 281.032 0.16987 -0.87127 -2.575 0.06554 13.0000 13.85 1.7528 3.5085 1.325950 
934.6629 41.321 267.801 -0.03612 -0.94065 -0.135 0.12156 13.0000 13.88 2.5467 5.2608 1.326512 
934.2662 37.597 293.331 0.85176 -1.97480 2.558 0.56844 13.0000 13.71 3.8537 6.7070 1.327076 
933.8694 42.043 263.930 -0.09789 -0.92054 4.250 0.09590 13.0000 14.12 3.1601 6.4818 1.327640 
