## SPECTRUM TYPE:
LCE

## DATE:
02/07/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
10:07:43

# END TIME:
10:07:43

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
20

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
11 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
929.4999 7.228 77.776 0.02648 0.12224 3.499 0.48518 11.0000 6.74 0.6919 0.7775 1.333881 
929.1022 2.356 301.174 0.03414 -0.05643 3.648 0.79995 11.0000 6.85 0.7629 0.8354 1.334452 
928.7043 7.691 326.170 0.18345 -0.12295 0.524 0.80278 11.0000 6.75 1.0222 1.0830 1.335023 
928.3065 5.237 8.605 0.15371 0.02326 1.154 0.84095 11.0000 6.74 1.1670 1.2089 1.335595 
927.9085 5.606 7.145 0.18111 0.02270 0.347 0.92078 11.0000 6.65 1.2039 1.2474 1.336168 
927.5104 6.057 11.954 0.19504 0.04129 0.101 0.92875 11.0000 6.81 1.1223 1.1949 1.336742 
927.1123 6.399 29.851 0.16721 0.09596 0.041 0.84876 11.0000 6.75 0.8943 1.0469 1.337316 
926.7141 10.555 12.686 0.23687 0.05332 0.012 0.62888 11.0000 6.70 0.6681 0.9351 1.337890 
926.3158 1.842 349.265 0.03064 -0.00581 0.176 0.48434 11.0000 6.78 0.6836 0.8303 1.338466 
925.9174 7.390 340.729 0.09410 -0.03290 0.162 0.37785 11.0000 6.80 0.6638 0.7379 1.339042 
925.5190 14.079 317.003 0.15777 -0.14711 -0.058 0.40303 11.0000 6.81 0.5853 0.6471 1.339618 
925.1204 21.266 274.522 0.02925 -0.36986 -0.023 0.40444 11.0000 6.78 0.5422 0.6256 1.340195 
924.7218 26.764 292.372 0.09750 -0.23688 -0.013 0.18935 11.0000 6.71 0.5366 0.5939 1.340773 
924.3231 18.650 304.725 0.14067 -0.20296 -0.007 0.32415 11.0000 6.80 0.5421 0.5771 1.341351 
923.9243 15.106 343.847 0.25201 -0.07299 0.379 0.45058 11.0000 6.84 0.5516 0.5642 1.341930 
923.5255 14.316 8.237 0.30563 0.04425 0.398 0.56567 11.0000 6.98 0.6133 0.6300 1.342510 
923.1265 23.247 311.008 0.43395 -0.49905 0.018 0.62772 11.0000 6.79 1.2792 1.7546 1.343090 
922.7275 17.506 44.378 0.35876 0.35106 0.011 0.71655 11.0000 6.98 0.8192 0.9338 1.343671 
922.3283 34.449 92.015 -0.08976 2.55095 0.362 0.98501 11.0000 6.97 1.1620 1.8896 1.344252 
921.9291 37.073 92.777 -0.23972 4.94181 0.000 1.40509 11.0000 6.96 1.6512 2.8242 1.344834 
921.5298 39.068 97.223 -1.26175 9.95524 0.000 2.10810 11.0000 6.97 1.9559 3.3929 1.345417 
