## SPECTRUM TYPE:
LCE

## DATE:
25/06/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
11:26:52

# END TIME:
11:26:52

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
19

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
12 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
942.5792 17.398 130.392 -8.48728 9.97539 0.700 18.84740 12.0000 8.71 44.2017 52.9916 1.315372 
942.1841 31.952 14.847 31.03496 8.22686 -0.877 15.72622 12.0000 8.74 72.6993 134.4031 1.315923 
941.7890 13.747 91.287 -0.16649 7.40954 -0.837 14.24026 12.0000 8.85 20.8011 21.1578 1.316475 
941.3938 75.341 274.902 1.93929 -22.61369 -19.647 -40.41547 12.0000 8.79 9.6233 9.8306 1.317028 
940.9985 15.939 356.788 0.44736 -0.02511 0.315 0.72048 12.0000 8.86 0.6838 0.7437 1.317581 
940.6031 10.204 350.246 0.23658 -0.04067 -4.717 0.64517 12.0000 8.84 0.6142 0.7178 1.318135 
940.2077 3.860 146.705 -0.07891 0.05183 1.730 0.69651 12.0000 8.90 0.6024 0.7188 1.318689 
939.8122 15.206 150.844 -0.35456 0.19780 1.948 0.69166 12.0000 8.85 0.6208 0.7346 1.319244 
939.4166 18.446 152.153 -0.52306 0.27632 0.925 0.78813 12.0000 8.83 0.7394 0.8217 1.319800 
939.0209 16.311 146.882 -0.40303 0.26292 -2.954 0.75180 12.0000 8.71 0.7177 0.8281 1.320356 
938.6251 16.072 141.708 -0.35527 0.28050 0.828 0.72036 12.0000 8.79 0.7274 0.8128 1.320913 
938.2292 16.716 149.117 -0.36516 0.21840 0.610 0.64450 12.0000 8.92 0.6855 0.7260 1.321470 
937.8333 13.889 116.822 -0.18477 0.36543 0.597 0.77739 12.0000 8.87 0.7946 0.8521 1.322028 
937.4373 18.907 89.161 0.00898 0.61279 -1.639 0.78970 12.0000 9.12 0.6680 0.8792 1.322586 
937.0412 15.025 24.549 0.36880 0.16845 5.926 0.70083 12.0000 9.01 0.6637 0.7046 1.323146 
936.6450 10.159 6.375 0.24012 0.02683 0.596 0.65251 12.0000 8.78 0.7925 0.9391 1.323705 
936.2487 10.554 357.175 0.24594 -0.01214 0.624 0.63785 12.0000 9.00 0.9588 1.2497 1.324266 
935.8524 11.841 353.114 0.23601 -0.02850 0.433 0.54199 12.0000 9.03 0.9975 1.4205 1.324826 
935.4560 15.169 345.815 0.23008 -0.05816 0.593 0.40549 12.0000 9.04 0.9217 1.4478 1.325388 
935.0594 18.870 315.907 0.19157 -0.18560 -0.326 0.34461 12.0000 9.15 0.8834 1.3920 1.325950 
934.6629 4.979 281.312 0.02233 -0.11162 -0.037 0.64834 12.0000 9.11 0.9183 1.2314 1.326512 
934.2662 12.954 252.142 -0.05999 -0.18618 0.748 0.40268 12.0000 8.99 0.7299 0.9564 1.327076 
933.8694 65.523 351.108 0.28769 -0.04501 0.958 -0.25353 12.0000 9.21 0.7582 1.2663 1.327640 
933.4727 9.165 160.928 -1.34942 0.46655 -2.570 4.30951 12.0000 9.14 1.3382 2.3634 1.328204 
933.0757 13.385 148.928 -2.20432 1.32825 -0.489 5.10121 12.0000 9.05 1.5840 2.8766 1.328769 
932.6787 15.661 157.329 -3.14559 1.31398 0.564 5.60210 12.0000 9.23 1.6089 3.0004 1.329334 
932.2817 15.973 184.942 -530.38232 -45.85702 14.409 853.72009 12.0000 9.13 1.3553 2.7408 1.329901 
931.8845 76.121 17.416 25.99484 8.15449 0.104 -51.76615 12.0000 9.20 1.2416 2.5596 1.330467 
931.4873 74.174 38.986 2.11820 1.71441 -57.582 -4.42058 12.0000 9.11 0.9520 1.9737 1.331035 
931.0900 55.488 65.236 0.28179 0.61086 0.177 -0.25792 12.0000 9.31 0.6101 1.1527 1.331603 
930.6926 22.976 109.757 -0.26503 0.73790 0.577 0.75844 12.0000 9.23 0.6685 0.7440 1.332171 
930.2951 14.019 119.582 -0.14333 0.25249 -2.907 0.54514 12.0000 9.26 0.6857 0.7713 1.332740 
929.8975 12.228 100.363 -0.04135 0.22610 0.039 0.50537 12.0000 9.32 0.7488 0.8710 1.333310 
929.4999 5.689 72.484 0.03674 0.11643 5.586 0.60669 12.0000 9.40 0.9138 1.0651 1.333881 
929.1022 2.766 342.203 0.07395 -0.02374 4.739 0.80174 12.0000 9.57 1.0218 1.1706 1.334452 
928.7043 4.545 350.697 0.12822 -0.02100 0.746 0.81210 12.0000 9.43 1.3007 1.4252 1.335023 
928.3065 3.711 26.090 0.09869 0.04833 1.080 0.84346 12.0000 9.43 1.4291 1.5209 1.335595 
927.9085 4.106 22.265 0.11897 0.04871 0.557 0.89070 12.0000 9.43 1.3920 1.4508 1.336168 
927.5104 4.777 24.351 0.13731 0.06214 0.138 0.89551 12.0000 9.41 1.2134 1.2706 1.336742 
927.1123 5.733 31.598 0.15104 0.09291 0.060 0.87426 12.0000 9.39 0.8998 1.0344 1.337316 
926.7141 9.334 14.033 0.24216 0.06053 0.018 0.73878 12.0000 9.34 0.6074 0.9813 1.337890 
926.3158 3.715 296.710 0.03603 -0.07160 0.290 0.61461 12.0000 9.42 0.6824 0.8404 1.338466 
925.9174 0.524 25.450 0.00790 0.00376 0.244 0.47813 12.0000 9.43 0.6383 0.7281 1.339042 
925.5190 6.437 315.911 0.08666 -0.08394 -0.080 0.52785 12.0000 9.39 0.5779 0.6666 1.339618 
925.1204 17.121 277.811 0.05027 -0.36646 -0.033 0.54343 12.0000 9.48 0.5582 0.6518 1.340195 
924.7218 15.797 288.351 0.06463 -0.19484 -0.024 0.33376 12.0000 9.39 0.5484 0.6199 1.340773 
924.3231 11.137 306.365 0.09133 -0.12404 -0.011 0.37607 12.0000 9.40 0.5437 0.5920 1.341351 
923.9243 8.504 30.113 0.12007 0.06964 0.585 0.45377 12.0000 9.47 0.5415 0.5606 1.341930 
923.5255 12.440 58.678 0.13830 0.22726 0.564 0.57367 12.0000 9.60 0.5990 0.6158 1.342510 
923.1265 26.009 108.585 -0.27450 0.81638 0.025 0.67249 12.0000 9.31 0.8140 0.9554 1.343090 
922.7275 12.460 46.749 0.22835 0.24274 0.017 0.71732 12.0000 9.57 0.8059 0.8701 1.343671 
922.3283 14.453 349.337 0.43992 -0.08283 0.572 0.81069 12.0000 9.57 0.9827 1.1804 1.344252 
921.9291 17.513 346.947 0.57598 -0.13354 0.000 0.84357 12.0000 9.41 1.3224 1.7078 1.344834 
921.5298 18.873 338.531 0.61408 -0.24151 0.000 0.85232 12.0000 9.46 1.4582 1.9420 1.345417 
921.1305 19.130 340.430 0.68978 -0.24521 0.000 0.92828 12.0000 9.23 1.5157 2.0580 1.346000 
