# lams, psi_mean, delta_mean
607.448000 20.180551 83.839810
606.980400 20.642538 82.133319
606.512700 20.913304 80.369313
606.044900 20.894485 78.606432
605.577000 20.667822 76.760076
605.108900 20.494891 74.959217
604.640800 20.468540 73.317088
604.172600 20.295485 71.597075
603.704200 20.210929 70.060428
603.235800 20.213622 68.788975
602.767300 20.461560 67.761231
602.298600 20.891443 66.770435
601.829800 21.246760 65.727676
601.361000 21.460312 64.285226
600.892000 21.390606 62.523453
600.422900 21.146244 60.628347
599.953700 20.891681 58.550325
599.484400 20.610567 56.392004
599.015000 20.424281 54.076984
598.545500 20.567547 51.784674
598.075900 20.461120 49.278468
597.606200 20.310383 46.436814
597.136400 20.225526 43.586517
596.666400 20.358995 40.938986
596.196400 20.405763 38.205398
595.726300 20.409586 35.354745
595.256000 20.482828 32.461965
594.785700 20.404856 29.358454
594.315200 20.427680 26.379252
593.844700 20.478064 23.420681
593.374000 20.451012 20.350186
592.903200 20.533447 17.430611
592.432300 20.629361 14.576683
591.961300 20.685511 11.752647
591.490200 20.527884 8.921833
591.019000 20.362628 6.046116
590.547700 20.135058 3.038209
590.076300 19.867221 359.952495
589.604800 19.538108 356.739667
589.133100 19.176789 353.450807
588.661400 18.771182 350.048577
588.189600 18.319930 346.644401
587.717600 17.874923 343.247058
587.245500 17.474499 339.857154
586.773400 17.044904 336.463827
586.301100 16.619888 333.103052
585.828700 16.170383 329.863883
585.356300 15.741351 326.685422
584.883700 15.313023 323.436846
584.410900 14.796930 320.142190
583.938200 14.297496 316.808965
583.465200 13.786412 313.400669
582.992200 13.266185 309.951677
582.519100 12.726731 306.469328
582.045800 12.190683 302.855341
581.572500 11.619634 299.190191
581.099100 11.049713 295.361485
580.625500 10.472975 291.387019
580.151900 9.941600 287.160364
579.678000 9.433257 282.782878
579.204200 8.944629 278.192619
578.730200 8.499765 273.341949
578.256100 8.087129 268.207498
577.781900 7.713083 262.813356
577.307600 7.371350 257.144439
576.833200 7.064129 251.080833
576.358600 6.803150 244.672746
575.884000 6.595602 238.055740
575.409300 6.446450 231.256110
574.934400 6.351828 224.285160
574.459500 6.312006 217.277998
573.984400 6.327393 210.322201
573.509200 6.401838 203.517706
573.033900 6.524618 196.883077
572.558600 6.690224 190.559883
572.083100 6.904417 184.552928
571.607500 7.154026 178.904104
571.131800 7.425648 173.632407
570.655900 7.726700 168.653379
570.180100 8.046122 163.999805
569.704000 8.372720 159.564053
569.227800 8.716117 155.421398
568.751600 9.073866 151.507626
568.275300 9.439948 147.792538
567.798800 9.817118 144.275136
567.322200 10.197544 140.961116
566.845500 10.580528 137.750333
566.368700 10.966489 134.655439
565.891800 11.359339 131.688118
565.414900 11.759446 128.812811
564.937700 12.163836 126.015341
564.460500 12.573974 123.304654
563.983200 12.967038 120.704698
563.505700 13.361353 118.206749
563.028200 13.738355 115.787529
562.550500 14.091074 113.462125
562.072800 14.430788 111.173127
561.594800 14.755133 108.951020
561.116900 15.050751 106.784594
560.638800 15.310241 104.657203
560.160600 15.527373 102.581333
559.682300 15.735540 100.495607
559.203900 15.936878 98.405953
558.725300 16.123014 96.310150
558.246700 16.293047 94.185391
557.767900 16.442060 92.052615
557.289100 16.586137 89.862125
556.810200 16.714811 87.594082
556.331100 16.851653 85.291752
555.851900 16.986329 82.900843
555.372600 17.113628 80.467511
554.893200 17.254550 77.961021
554.413700 17.406706 75.350683
553.934100 17.610866 72.701940
553.454300 17.828393 69.998951
552.974500 18.085858 67.301179
552.494600 18.349811 64.625839
552.014500 18.615987 61.992928
551.534400 18.870866 59.466952
551.054100 19.112518 57.046693
550.573700 19.295310 54.735968
550.093300 19.453044 52.542154
549.612700 19.547871 50.420963
549.132000 19.556309 48.372746
548.651100 19.497001 46.424581
548.170200 19.362660 44.547094
547.689100 19.128846 42.676161
547.208000 18.821880 40.810738
546.726700 18.462562 38.829952
546.245400 18.049492 36.782117
545.763900 17.613127 34.516043
545.282300 17.147015 32.087052
544.800700 16.627833 29.426811
544.318800 16.106850 26.561046
543.836900 15.582737 23.446019
543.354900 15.069149 20.088531
542.872800 14.623066 16.461370
542.390500 14.203979 12.397178
541.908200 13.822193 8.224872
541.425700 13.556745 4.285894
540.943100 13.312747 0.387381
540.460400 13.078459 356.588814
539.977700 12.821661 352.876078
539.494800 12.534456 349.323637
539.011800 12.213934 345.863285
538.528600 11.837804 342.408836
538.045400 11.407867 338.954709
537.562100 10.892737 335.578490
537.078600 10.307636 332.144295
536.595000 9.676784 328.567757
536.111400 9.002929 324.806072
535.627600 8.307081 320.822353
535.143700 7.600725 316.551970
534.659700 6.887302 311.934627
534.175600 6.195890 307.000013
533.691300 5.499467 301.291999
533.207000 4.834019 294.630026
532.722600 4.198240 286.668176
532.238000 3.625905 277.034938
531.753400 3.140683 265.052110
531.268600 2.780184 250.364473
530.783700 2.581305 233.148356
530.298700 2.572099 215.089741
529.813600 2.754861 198.246872
529.328400 3.084254 184.084350
528.843000 3.507454 172.708559
528.357600 3.993622 163.610925
527.872000 4.519508 156.106879
527.386400 5.062043 149.893410
526.900600 5.618602 144.567024
526.414700 6.172357 139.900819
525.928700 6.723284 135.761390
525.442600 7.267257 132.023414
524.956400 7.817380 128.585104
524.470000 8.360676 125.333422
523.983600 8.898149 122.235825
523.497100 9.429248 119.325599
523.010400 9.948569 116.533430
522.523600 10.452459 113.838797
522.036700 10.928980 111.237092
521.549700 11.373092 108.700804
521.062600 11.796017 106.208705
520.575400 12.198271 103.696783
520.088100 12.575281 101.237665
519.600600 12.930561 98.716568
519.113100 13.272069 96.203845
518.625400 13.587876 93.620391
518.137700 13.898029 91.010014
517.649800 14.189450 88.364766
517.161800 14.464951 85.709124
516.673700 14.728821 83.072721
516.185500 14.979354 80.444247
515.697100 15.221463 77.821288
515.208700 15.431569 75.248232
514.720200 15.628188 72.563677
514.231400 15.782614 69.958479
513.742700 15.901448 67.400764
513.253800 15.958047 64.856636
512.764800 15.977124 62.336336
512.275700 15.977573 59.872114
511.786400 15.942816 57.414475
511.297100 15.877258 54.977715
510.807600 15.770267 52.616907
510.318100 15.640535 50.410594
509.828400 15.495922 48.208199
509.338600 15.325887 45.968230
508.848800 15.149953 43.757370
508.358700 14.958964 41.622664
507.868600 14.758848 39.476262
507.378400 14.565946 37.319492
506.888000 14.346054 35.114360
506.397600 14.069020 33.072406
505.907000 13.769597 31.070302
505.416300 13.423764 29.121146
504.925500 13.020970 27.208430
504.434600 12.574484 25.334953
503.943600 12.074125 23.529856
503.452500 11.507004 21.794969
502.961200 10.848969 19.634399
502.469800 10.195320 17.610687
501.978400 9.511115 15.564040
501.486800 8.798591 13.209918
500.995100 8.111949 10.755583
500.503300 7.436255 8.259747
500.011400 6.751171 5.799555
499.519300 6.054653 3.034033
499.027200 5.366156 359.840008
498.534900 4.684116 357.576446
498.042600 4.025804 355.659755
497.550100 3.389596 354.220664
497.057500 2.773753 353.696897
496.564800 2.185817 355.040352
496.072000 1.638002 358.275228
495.579000 1.154343 8.666501
495.086000 0.889190 32.293719
494.592800 0.970033 63.969818
494.099500 1.328184 83.030880
493.606200 1.816949 91.473667
493.112700 2.355493 94.672298
492.619000 2.932910 96.084911
492.125300 3.527082 96.682126
491.631500 4.125399 96.225997
491.137500 4.721576 95.808121
490.643500 5.333082 95.065881
490.149300 5.933334 93.962471
489.655000 6.539267 92.637590
489.160600 7.131902 91.155822
488.666100 7.703947 89.529878
488.171400 8.259108 87.796860
487.676700 8.798440 86.004807
487.181800 9.313394 84.081758
486.686900 9.806620 82.124569
486.191800 10.292659 80.202088
485.696600 10.763468 78.329841
485.201300 11.206361 76.516541
484.705800 11.614804 74.727002
484.210300 11.994228 72.955951
483.714600 12.343997 71.252574
483.218900 12.626317 69.579140
482.723000 12.889758 68.023184
482.227000 13.101487 66.573834
481.730900 13.266252 65.130021
481.234600 13.286121 63.974548
480.738300 13.227239 62.954285
480.241900 13.106683 62.082634
479.745300 12.913737 61.339300
479.248600 12.666171 60.676117
478.751800 12.393641 59.887678
478.254900 12.079875 59.148922
477.757900 11.759712 58.237768
477.260800 11.415275 57.332234
476.763500 11.068863 56.468772
476.266200 10.717314 55.638225
475.768700 10.384901 54.859510
475.271100 10.065806 54.155399
474.773400 9.758660 53.486933
474.275600 9.460288 52.787187
473.777600 9.182659 52.123581
473.279600 8.933532 51.486503
472.781400 8.716403 50.898936
472.283100 8.537983 50.364396
471.784800 8.384525 50.013899
471.286300 8.242749 49.902994
470.787600 8.128862 49.957371
470.288900 8.042378 50.186044
469.790000 7.948961 50.402518
469.291100 7.875514 50.776183
468.792000 7.785800 51.064857
468.292800 7.707856 51.419298
467.793500 7.644954 51.798964
467.294100 7.703824 52.809784
466.794500 7.768316 53.814049
466.294900 7.791742 54.570173
465.795100 7.793569 55.201590
465.295200 7.759708 55.641173
464.795200 7.733615 56.081914
464.295100 7.704775 56.504895
463.794900 7.678540 56.926582
463.294600 7.653082 57.333762
462.794100 7.626564 57.819169
462.293500 7.612689 58.276296
461.792800 7.594460 58.712457
461.292100 7.585139 59.205715
460.791100 7.578868 59.686255
460.290100 7.646004 61.478195
459.788900 7.760032 63.087333
459.287700 7.934480 64.486416
458.786300 8.151032 65.557171
458.284800 8.407273 66.269723
457.783200 8.683678 66.586923
457.281500 8.972804 66.497332
456.779600 9.265886 65.948677
456.277700 9.544585 65.072682
455.775600 9.799793 63.892763
455.273400 10.018226 62.419534
454.771100 10.196678 60.725485
454.268700 10.327847 58.860381
453.766200 10.322568 58.633064
453.263500 10.294651 58.436046
452.760800 10.247529 58.279788
452.257900 10.177625 58.146928
451.754900 10.087927 58.056248
451.251800 9.978691 57.992600
450.748500 9.845764 57.968482
450.245200 9.693041 57.973636
449.741700 9.520534 58.007027
449.238200 9.326827 58.090698
448.734500 9.109847 58.215540
448.230700 8.875825 58.382854
447.726700 8.620952 58.603178
447.222700 8.347698 58.876284
446.718600 8.050935 59.215161
446.214300 7.738146 59.625686
445.709900 7.406013 60.123539
445.205400 7.053642 60.719205
444.700800 6.683544 61.436219
444.196000 6.296515 62.327789
443.691200 5.889700 63.393947
443.186200 5.469082 64.695858
442.681200 5.033749 66.322827
442.175900 4.582867 68.372476
441.670600 4.122484 71.000703
441.165200 3.656242 74.469303
440.659600 3.191947 79.144835
440.154000 2.737845 85.714888
439.648200 2.737845 85.714888
