# lams, desv_psi, desv_delta
709.592200 0.481443 0.909284
709.147400 0.481058 0.908015
708.702600 0.480218 0.905948
708.257600 0.478925 0.908275
707.812500 0.477934 0.909170
707.367400 0.476865 0.909802
706.922100 0.476865 0.910176
706.476700 0.476253 0.910250
706.031300 0.474576 0.909170
705.585700 0.471144 0.910250
705.140100 0.470687 0.910882
704.694300 0.471526 0.907475
704.248400 0.472136 0.907381
703.802500 0.472669 0.907028
703.356400 0.471984 0.905408
702.910300 0.472295 0.904590
702.464100 0.469492 0.904406
702.017700 0.470485 0.902879
701.571200 0.470485 0.903146
701.124700 0.469102 0.904854
700.678000 0.468571 0.901710
700.231300 0.471068 0.898930
699.784400 0.470687 0.898117
699.337500 0.471299 0.898482
698.890400 0.471080 0.896324
698.443300 0.472151 0.894706
697.996100 0.472151 0.892549
697.548800 0.474667 0.890393
697.101300 0.476192 0.886262
696.653700 0.477182 0.885365
696.206100 0.476728 0.883838
695.758400 0.475121 0.883389
695.310500 0.473437 0.883480
694.862600 0.472367 0.882504
694.414600 0.472669 0.881429
693.966400 0.472212 0.880354
693.518200 0.471377 0.882869
693.069900 0.470230 0.883149
692.621500 0.469543 0.880182
692.172900 0.467485 0.879475
691.724300 0.465811 0.877614
691.275600 0.463609 0.878892
690.826700 0.462617 0.877658
690.377800 0.461411 0.874963
689.928800 0.461342 0.874507
689.479700 0.461021 0.872904
689.030400 0.461342 0.870614
688.581100 0.460211 0.872446
688.131700 0.459150 0.872607
687.682100 0.457097 0.872074
687.232500 0.455641 0.872920
686.782800 0.452527 0.873308
686.332900 0.452199 0.872172
685.883000 0.451467 0.872744
685.433000 0.451997 0.869766
684.982800 0.451003 0.869492
684.532700 0.449878 0.869158
684.082300 0.445970 0.873132
683.631900 0.443983 0.871816
683.181300 0.443194 0.869622
682.730700 0.441740 0.868099
682.280000 0.440147 0.867106
681.829200 0.438517 0.870021
681.378200 0.437380 0.870886
680.927200 0.435396 0.871351
680.476100 0.433632 0.870230
680.024800 0.433782 0.870695
679.573500 0.431266 0.871880
679.122100 0.431498 0.870822
678.670500 0.428526 0.871752
678.218900 0.429756 0.870486
677.767200 0.429550 0.871015
677.315400 0.427914 0.870616
676.863400 0.424677 0.872139
676.411400 0.422883 0.874126
675.959200 0.422082 0.875855
675.507000 0.420649 0.877971
675.054700 0.419853 0.877314
674.602200 0.419505 0.874609
674.149700 0.417244 0.875418
673.697100 0.416895 0.876699
673.244300 0.415563 0.875644
672.791500 0.415021 0.877166
672.338600 0.414134 0.880501
671.885500 0.414233 0.879974
671.432400 0.412364 0.882318
670.979100 0.411584 0.882432
670.525800 0.411896 0.883017
670.072300 0.411352 0.883017
669.618800 0.411125 0.881554
669.165100 0.411778 0.880618
668.711400 0.411341 0.880327
668.257500 0.411014 0.880740
667.803500 0.411450 0.880740
667.349500 0.409597 0.881457
666.895300 0.407199 0.880407
666.441100 0.406218 0.882132
665.986800 0.405463 0.882500
665.532300 0.403733 0.884544
665.077700 0.403894 0.886115
664.623000 0.402609 0.886745
664.168300 0.402429 0.883704
663.713400 0.401577 0.882604
663.258400 0.401830 0.881188
662.803400 0.399752 0.882398
662.348200 0.400135 0.881925
661.892900 0.400817 0.877266
661.437600 0.400727 0.875978
660.982100 0.399879 0.875126
660.526500 0.400854 0.873607
660.070800 0.399455 0.872709
659.615100 0.398057 0.870193
659.159200 0.397505 0.869770
658.703200 0.397249 0.868723
658.247100 0.397634 0.868300
657.790900 0.396369 0.867155
657.334600 0.396790 0.864019
656.878200 0.396766 0.861504
656.421800 0.396766 0.860318
655.965100 0.396080 0.855625
655.508400 0.394000 0.853541
655.051600 0.393448 0.853281
654.594700 0.392187 0.853801
654.137700 0.391067 0.853366
653.680600 0.390787 0.848901
653.223400 0.390094 0.849122
652.766100 0.389961 0.849876
652.308700 0.389547 0.846792
651.851100 0.388454 0.846460
651.393600 0.388309 0.845842
650.935800 0.386811 0.843374
650.478000 0.384618 0.842237
650.020100 0.384512 0.842666
649.562000 0.382735 0.840672
649.103900 0.382430 0.838973
648.645700 0.380807 0.838973
648.187300 0.380154 0.837590
647.728900 0.377827 0.836979
647.270300 0.377342 0.834985
646.811700 0.375745 0.833988
646.353000 0.376306 0.831473
645.894100 0.374717 0.830566
645.435100 0.373080 0.829435
644.976100 0.373251 0.827917
644.516900 0.372641 0.827702
644.057700 0.370519 0.826705
643.598300 0.369919 0.824066
643.138900 0.369891 0.823028
642.679300 0.369302 0.822468
642.219600 0.365910 0.819876
641.759800 0.365142 0.818170
641.299900 0.363995 0.818133
640.840000 0.362846 0.817690
640.379900 0.359825 0.817440
639.919700 0.356804 0.815825
639.459400 0.355680 0.814215
638.999000 0.353424 0.813123
638.538500 0.351543 0.811008
638.077900 0.351171 0.807386
637.617200 0.349492 0.805745
637.156400 0.348587 0.806208
636.695400 0.346145 0.806137
636.234400 0.344684 0.807136
635.773300 0.342871 0.806672
635.312100 0.342150 0.806070
634.850800 0.341500 0.805028
634.389300 0.339724 0.803478
633.927800 0.335673 0.804892
633.466200 0.332207 0.802875
633.004400 0.331286 0.801300
632.542500 0.329445 0.799778
632.080600 0.328868 0.796708
631.618600 0.326927 0.798176
631.156400 0.326382 0.797141
630.694200 0.324464 0.796636
630.231800 0.323464 0.795616
629.769300 0.321895 0.794061
629.306800 0.320004 0.794054
628.844100 0.318123 0.795557
628.381300 0.315611 0.794054
627.918400 0.313125 0.794054
627.455400 0.312494 0.791041
626.992300 0.310664 0.788528
626.529100 0.308889 0.786515
626.065800 0.308808 0.785506
625.602400 0.308195 0.785500
625.138900 0.307859 0.783000
624.675300 0.306653 0.779002
624.211500 0.306353 0.775501
623.747700 0.304882 0.776001
623.283800 0.304856 0.773005
622.819800 0.303701 0.771500
622.355700 0.303688 0.769002
621.891400 0.303109 0.766504
621.427100 0.302533 0.767003
620.962600 0.301961 0.765008
620.498000 0.301138 0.762022
620.033400 0.300604 0.760032
619.568700 0.299812 0.757520
619.103800 0.297886 0.757509
618.638800 0.296777 0.755014
618.173700 0.295256 0.754512
617.708600 0.293333 0.754008
617.243300 0.292893 0.754011
616.777900 0.293123 0.753008
616.312400 0.292302 0.750006
615.846800 0.292476 0.749505
615.381000 0.291040 0.747513
614.915300 0.289421 0.745535
614.449300 0.287687 0.743554
613.983300 0.287125 0.745050
613.517200 0.286105 0.744594
613.051000 0.284651 0.744613
612.584700 0.282857 0.742164
612.118200 0.283359 0.740709
611.651700 0.281795 0.740768
611.185000 0.282468 0.738769
610.718300 0.282392 0.738784
610.251400 0.280840 0.737835
609.784400 0.280072 0.736853
609.317300 0.278938 0.735400
608.850200 0.277428 0.734420
608.382900 0.278204 0.730893
