# lams, desv_psi, desv_delta
674.602200 1.024079 0.333001
674.149700 1.025084 0.335510
673.697100 1.029876 0.337583
673.244300 1.030529 0.341082
672.791500 1.033255 0.341857
672.338600 1.036908 0.342821
671.885500 1.038009 0.344349
671.432400 1.040299 0.347515
670.979100 1.042459 0.350590
670.525800 1.045321 0.352209
670.072300 1.046882 0.354425
669.618800 1.049397 0.355641
669.165100 1.053059 0.355522
668.711400 1.055106 0.356430
668.257500 1.058078 0.356247
667.803500 1.061637 0.357598
667.349500 1.065303 0.357529
666.895300 1.067588 0.357957
666.441100 1.069421 0.359425
665.986800 1.072866 0.360402
665.532300 1.076660 0.358700
665.077700 1.078846 0.359851
664.623000 1.082398 0.360653
664.168300 1.086525 0.361600
663.713400 1.089394 0.360170
663.258400 1.091814 0.359525
662.803400 1.093195 0.362133
662.348200 1.095491 0.363771
661.892900 1.097554 0.366170
661.437600 1.100873 0.367266
660.982100 1.102813 0.371568
660.526500 1.105340 0.371815
660.070800 1.106147 0.374869
659.615100 1.108567 0.376744
659.159200 1.111097 0.378434
658.703200 1.112926 0.380856
658.247100 1.112479 0.383108
657.790900 1.113861 0.385622
657.334600 1.115010 0.389216
656.878200 1.116604 0.392439
656.421800 1.119240 0.397648
655.965100 1.121984 0.401239
655.508400 1.125088 0.402053
655.051600 1.129106 0.404396
654.594700 1.132210 0.406498
654.137700 1.135550 0.406873
653.680600 1.138865 0.409389
653.223400 1.143798 0.409389
652.766100 1.148731 0.409002
652.308700 1.152516 0.411902
651.851100 1.156300 0.413739
651.393600 1.161023 0.413280
650.935800 1.163085 0.413885
650.478000 1.165278 0.414568
650.020100 1.168723 0.414110
649.562000 1.173215 0.413195
649.103900 1.175648 0.416402
648.645700 1.179808 0.416187
648.187300 1.182821 0.417259
647.728900 1.185694 0.419077
647.270300 1.190866 0.419219
646.811700 1.193643 0.421125
646.353000 1.195419 0.421659
645.894100 1.200111 0.421967
645.435100 1.202076 0.424410
644.976100 1.206434 0.425935
644.516900 1.210940 0.427172
644.057700 1.214873 0.428626
643.598300 1.219140 0.431283
643.138900 1.222258 0.432566
642.679300 1.226283 0.436460
642.219600 1.229005 0.440147
641.759800 1.232366 0.442342
641.299900 1.234998 0.446173
640.840000 1.239422 0.448438
640.379900 1.243448 0.449290
639.919700 1.246812 0.451070
639.459400 1.251489 0.452869
638.999000 1.254200 0.453230
638.538500 1.257243 0.455056
638.077900 1.260288 0.458563
637.617200 1.265140 0.459328
637.156400 1.266712 0.463295
636.695400 1.268938 0.466877
636.234400 1.271592 0.470386
635.773300 1.274722 0.471678
635.312100 1.278286 0.471299
634.850800 1.281924 0.472746
634.389300 1.285565 0.474883
633.927800 1.289463 0.474506
633.466200 1.292343 0.474728
633.004400 1.294006 0.476484
632.542500 1.297334 0.477702
632.080600 1.300471 0.480067
631.618600 1.305595 0.480525
631.156400 1.307717 0.483192
630.694200 1.309646 0.484870
630.231800 1.313421 0.487386
629.769300 1.318234 0.489524
629.306800 1.321896 0.492040
628.844100 1.327084 0.494173
628.381300 1.330748 0.497920
627.918400 1.334523 0.499761
627.455400 1.336623 0.503389
626.992300 1.341551 0.506172
626.529100 1.346107 0.505708
626.065800 1.349511 0.507631
625.602400 1.354070 0.512135
625.138900 1.356953 0.516390
624.675300 1.360988 0.518379
624.211500 1.364448 0.520835
623.747700 1.368169 0.522121
623.283800 1.372153 0.523997
622.819800 1.375512 0.526044
