# lams, psi_mean, delta_mean
700.678000 21.881111 45.660738
700.231300 21.757121 44.389217
699.784400 21.688003 43.221126
699.337500 21.602524 41.981489
698.890400 21.597116 40.849496
698.443300 21.604847 39.785749
697.996100 21.631216 38.762040
697.548800 21.675286 37.869420
697.101300 21.726859 37.021627
696.653700 21.754253 36.120316
696.206100 21.781610 35.208044
695.758400 21.830405 34.431558
695.310500 21.819434 33.507542
694.862600 21.783466 32.574187
694.414600 21.713675 31.572356
693.966400 21.672473 30.613210
693.518200 21.603101 29.573813
693.069900 21.491968 28.416810
692.621500 21.366311 27.059594
692.172900 21.191466 25.527004
691.724300 21.001356 23.890303
691.275600 20.774481 21.937761
690.826700 20.520846 19.700978
690.377800 20.270598 17.258268
689.928800 20.024048 14.520961
689.479700 19.806197 11.543857
689.030400 19.607785 8.331956
688.581100 19.457868 4.763894
688.131700 19.381902 0.942296
687.682100 19.401670 356.918781
687.232500 19.533707 352.707682
686.782800 19.788250 348.354552
686.332900 20.170570 344.116933
685.883000 20.670495 339.998243
685.433000 21.271454 336.157450
684.982800 21.967141 332.552403
684.532700 22.715177 329.281577
684.082300 23.511770 326.313770
683.631900 24.299826 323.724631
683.181300 25.071609 321.437912
682.730700 25.831889 319.391707
682.280000 26.536717 317.570697
681.829200 27.209115 315.904521
681.378200 27.790457 314.449603
680.927200 28.266570 313.181859
680.476100 28.716992 311.955090
680.024800 29.126345 310.794617
679.573500 29.388523 309.787728
679.122100 29.539842 308.868939
678.670500 29.631847 307.982071
678.218900 29.634503 307.154919
677.767200 29.589038 306.355799
677.315400 29.465140 305.579306
676.863400 29.247110 304.848035
676.411400 28.986287 304.111435
675.959200 28.740534 303.337650
675.507000 28.460139 302.566257
675.054700 28.143685 301.790120
674.602200 27.807513 300.999635
674.149700 27.476092 300.194692
673.697100 27.134633 299.362918
673.244300 26.801453 298.514055
672.791500 26.417326 297.677224
672.338600 26.074816 296.799994
671.885500 25.747683 295.896529
671.432400 25.433121 294.970856
670.979100 25.142631 294.028310
670.525800 24.864440 293.056932
670.072300 24.565588 292.112724
669.618800 24.290736 291.147185
669.165100 24.009165 290.188190
668.711400 23.735441 289.239277
668.257500 23.424140 288.322196
667.803500 23.165578 287.362735
667.349500 22.903151 286.402618
666.895300 22.658410 285.452779
666.441100 22.445584 284.485568
665.986800 22.230113 283.534349
665.532300 22.025086 282.574750
665.077700 21.834401 281.610559
664.623000 21.638588 280.634818
664.168300 21.469479 279.663186
663.713400 21.288584 278.689397
663.258400 21.114002 277.703747
662.803400 20.957125 276.701603
662.348200 20.802698 275.697285
661.892900 20.664544 274.684841
661.437600 20.507894 273.667010
660.982100 20.380141 272.638890
660.526500 20.244058 271.601538
660.070800 20.119127 270.559691
659.615100 19.990360 269.513709
659.159200 19.876816 268.448599
658.703200 19.746354 267.356707
658.247100 19.637213 266.263832
657.790900 19.515139 265.168456
657.334600 19.416195 264.068044
656.878200 19.312611 262.951945
656.421800 19.208862 261.814739
655.965100 19.119995 260.670837
655.508400 19.013769 259.504515
655.051600 18.912360 258.326290
654.594700 18.816656 257.141499
654.137700 18.724807 255.946312
653.680600 18.638765 254.738410
653.223400 18.559130 253.520712
652.766100 18.469308 252.291469
652.308700 18.383566 251.040163
651.851100 18.307673 249.786653
651.393600 18.237944 248.529271
650.935800 18.173318 247.261697
650.478000 18.112499 245.994426
650.020100 18.055006 244.708391
649.562000 17.996500 243.413294
649.103900 17.938956 242.110505
648.645700 17.886014 240.795963
648.187300 17.837809 239.465499
647.728900 17.793655 238.126775
647.270300 17.750427 236.782888
646.811700 17.707374 235.433664
646.353000 17.669513 234.075411
645.894100 17.634503 232.720883
645.435100 17.603992 231.356591
644.976100 17.577515 229.985863
644.516900 17.549557 228.593725
644.057700 17.526565 227.196480
643.598300 17.501885 225.800239
643.138900 17.486449 224.420161
642.679300 17.468739 223.023944
642.219600 17.454694 221.625641
641.759800 17.445778 220.204205
641.299900 17.438201 218.778948
640.840000 17.436043 217.343905
640.379900 17.434939 215.923802
639.919700 17.435402 214.489839
639.459400 17.439561 213.071290
638.999000 17.441997 211.620432
638.538500 17.452598 210.197120
638.077900 17.459158 208.772627
637.617200 17.470551 207.346066
637.156400 17.487886 205.893938
636.695400 17.506398 204.473211
636.234400 17.527417 203.041145
635.773300 17.547681 201.624743
635.312100 17.568061 200.203570
634.850800 17.592222 198.749288
634.389300 17.623725 197.336987
633.927800 17.664790 195.917360
633.466200 17.705958 194.463283
633.004400 17.747385 193.038181
632.542500 17.791331 191.636934
632.080600 17.830820 190.209326
631.618600 17.871415 188.848003
631.156400 17.912771 187.415807
630.694200 17.940685 185.973291
630.231800 17.976488 184.526269
629.769300 18.009619 183.105391
629.306800 18.064232 181.672019
628.844100 18.108852 180.304167
628.381300 18.174804 178.892445
627.918400 18.234769 177.449874
627.455400 18.315170 176.093068
626.992300 18.377669 174.758125
626.529100 18.431898 173.470420
626.065800 18.486466 172.044950
625.602400 18.547638 170.654442
625.138900 18.622840 169.291176
624.675300 18.709399 168.017485
624.211500 18.767382 166.640670
623.747700 18.823975 165.213419
623.283800 18.932069 163.773326
622.819800 19.008648 162.294833
622.355700 19.055002 160.751926
621.891400 19.101168 159.271256
621.427100 19.148234 157.859520
620.962600 19.180543 156.484207
620.498000 19.207704 155.218634
620.033400 19.244639 153.795471
619.568700 19.289374 152.389281
619.103800 19.321223 150.996164
618.638800 19.352413 149.605364
618.173700 19.398420 148.221501
617.708600 19.426658 146.846793
617.243300 19.464506 145.499116
616.777900 19.513772 144.147362
616.312400 19.569743 142.833339
615.846800 19.619685 141.537668
615.381000 19.672573 140.207851
614.915300 19.717592 138.917313
614.449300 19.764039 137.644358
613.983300 19.824344 136.382401
613.517200 19.886197 135.105549
613.051000 19.955086 133.860753
612.584700 20.025394 132.624165
612.118200 20.095814 131.403746
611.651700 20.174515 130.174917
611.185000 20.252835 128.988469
610.718300 20.335694 127.809983
610.251400 20.412430 126.645709
609.784400 20.491205 125.478808
609.317300 20.572985 124.318414
608.850200 20.661363 123.180737
608.382900 20.742477 122.084262
