## SPECTRUM TYPE:
LCE

## DATE:
25/06/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
10:58:02

# END TIME:
10:58:02

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
7

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
30 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
939.4166 27.179 130.608 -0.42561 0.49642 1.812 0.46887 30.0000 16.66 0.6615 0.7108 1.319800 
939.0209 24.554 114.472 -0.19908 0.43740 -6.380 0.41617 30.0000 16.49 0.6205 0.7012 1.320356 
938.6251 28.713 110.780 -0.17464 0.46025 1.849 0.31449 30.0000 16.71 0.6331 0.6969 1.320913 
938.2292 35.040 134.546 -0.31445 0.31948 1.553 0.16245 30.0000 16.79 0.6000 0.6473 1.321470 
937.8333 35.184 96.839 -0.07241 0.60376 1.608 0.21690 30.0000 16.89 0.7263 0.7602 1.322028 
937.4373 39.309 77.100 0.15384 0.67173 -4.251 0.13874 30.0000 17.29 0.6758 0.7456 1.322586 
937.0412 41.208 39.119 0.45793 0.37239 13.637 0.07859 30.0000 17.10 0.6142 0.6674 1.323146 
936.6450 39.022 38.522 0.44326 0.35286 1.895 0.11996 30.0000 16.92 0.6527 0.6917 1.323705 
936.2487 40.447 31.433 0.40644 0.24841 1.753 0.07636 30.0000 17.12 0.7112 0.7658 1.324266 
935.8524 47.450 325.549 0.15754 -0.10808 0.999 -0.01638 30.0000 17.50 0.7708 1.1072 1.324826 
935.4560 56.978 21.774 0.41759 0.16681 1.319 -0.19980 30.0000 17.47 0.6977 0.8226 1.325388 
935.0594 54.793 22.347 0.58154 0.23906 -1.972 -0.22372 30.0000 17.75 0.6782 0.9477 1.325950 
934.6629 34.795 50.521 0.37168 0.45121 -0.110 0.21753 30.0000 17.56 0.7939 1.1351 1.326512 
934.2662 48.312 59.164 0.33068 0.55393 2.275 -0.07493 30.0000 17.67 0.8751 1.3127 1.327076 
933.8694 64.958 20.230 1.78152 0.65653 3.195 -1.58840 30.0000 17.90 0.8994 1.6145 1.327640 
933.4727 18.489 156.201 -1.17175 0.51679 -15.188 1.70081 30.0000 18.04 1.7777 3.0603 1.328204 
933.0757 21.414 136.791 -0.81371 0.76437 -1.169 1.20440 30.0000 18.08 2.3767 4.0331 1.328769 
932.6787 21.974 135.057 -0.80187 0.80028 1.589 1.17527 30.0000 18.29 2.6177 4.4390 1.329334 
932.2817 20.570 140.055 -0.86149 0.72147 25.655 1.28627 30.0000 18.13 2.4568 4.3160 1.329901 
931.8845 18.622 145.624 -0.86500 0.59175 0.089 1.37859 30.0000 18.32 2.2337 3.9819 1.330467 
931.4873 17.617 168.985 -1.23425 0.24026 -114.215 1.78019 30.0000 18.07 1.7412 3.1331 1.331035 
931.0900 26.951 203.771 -22.02027 -9.69857 0.616 17.54411 30.0000 18.45 1.0888 1.9573 1.331603 
930.6926 33.458 69.522 0.28635 0.76678 1.695 0.34884 30.0000 18.36 0.9955 1.4227 1.332171 
930.2951 45.810 81.843 0.12758 0.89007 -12.513 -0.02543 30.0000 18.47 1.0335 1.4305 1.332740 
