## SPECTRUM TYPE:
LCE

## DATE:
25/06/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
11:08:44

# END TIME:
11:08:44

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
7

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
31 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
949.2827 15.575 91.740 -0.54008 17.77641 -0.126 29.42397 31.0000 16.04 2.0467 4.5611 1.306083 
948.8890 17.509 93.272 -0.60888 10.65166 -0.229 15.22685 31.0000 16.47 2.2686 4.3955 1.306625 
948.4953 16.892 94.633 -1.28814 15.89455 -0.006 23.83499 31.0000 16.38 2.0538 3.8473 1.307167 
948.1014 71.957 274.920 2.63638 -30.62690 0.549 -42.17678 31.0000 16.46 1.6139 2.0741 1.307710 
947.7075 74.959 274.935 0.16694 -1.93330 1.296 -3.35006 31.0000 16.34 0.9334 2.4420 1.308254 
947.3135 18.591 82.165 0.03754 0.27278 6.431 0.36300 31.0000 15.94 0.5799 2.9022 1.308798 
946.9194 16.784 87.793 0.03234 0.83892 0.584 1.26511 31.0000 15.98 1.4941 3.5404 1.309343 
946.5253 10.271 82.774 0.04305 0.33953 0.212 0.91336 31.0000 16.06 0.9122 3.3915 1.309888 
946.1310 46.747 350.639 2.16342 -0.35665 1.778 -0.13388 31.0000 16.70 2.7911 4.2904 1.310434 
945.7367 18.699 125.936 -0.24708 0.34087 2.828 0.55070 31.0000 16.27 1.1872 3.4232 1.310980 
945.3423 33.100 152.051 -2.48426 1.31806 -1.115 1.24033 31.0000 16.59 3.0015 4.3443 1.311527 
944.9478 34.528 155.375 -5.52984 2.53470 0.404 2.32836 31.0000 16.94 4.7787 5.6834 1.312074 
944.5532 35.063 155.987 -9.72772 4.33364 2.364 3.84946 31.0000 16.73 5.9915 6.6817 1.312623 
944.1586 35.133 156.929 -17.34134 7.38632 3.320 6.76147 31.0000 16.64 6.5219 7.0470 1.313171 
943.7639 36.044 156.669 -35.62978 15.36750 -1.613 12.54185 31.0000 16.86 6.3751 6.7366 1.313720 
943.3691 34.975 157.000 -21.28840 9.03656 1.251 8.44025 31.0000 16.82 5.3197 6.0175 1.314270 
942.9742 33.865 155.974 -10.81541 4.82112 2.365 4.84920 31.0000 16.97 3.4133 4.3912 1.314821 
942.5792 26.844 147.906 -1.66302 1.04296 2.455 1.44265 31.0000 17.08 0.9452 2.7840 1.315372 
942.1841 52.303 343.233 3.63560 -1.09540 -2.128 -0.98954 31.0000 17.19 2.6307 3.4282 1.315923 
941.7890 34.087 336.888 0.52413 -0.22369 -2.323 0.22823 31.0000 17.38 0.7835 1.5399 1.316475 
941.3938 30.211 354.635 0.57191 -0.05371 -33.166 0.32602 31.0000 17.52 0.6107 0.9299 1.317028 
940.9985 33.940 337.154 0.78205 -0.32949 0.853 0.34492 31.0000 17.63 0.6260 0.7088 1.317581 
940.6031 25.264 348.286 0.49426 -0.10248 -13.106 0.41568 31.0000 17.60 0.5763 0.6696 1.318135 
940.2077 13.286 359.948 0.21835 -0.00020 4.338 0.43657 31.0000 17.58 0.5484 0.6475 1.318689 
939.8122 20.615 114.776 -0.12374 0.26809 4.537 0.33693 31.0000 17.68 0.5370 0.6217 1.319244 
939.4166 26.411 132.778 -0.41910 0.45293 1.998 0.46801 31.0000 17.73 0.6388 0.6822 1.319800 
939.0209 23.978 119.764 -0.21860 0.38226 -6.990 0.39711 31.0000 17.41 0.5982 0.6672 1.320356 
938.6251 28.035 115.524 -0.19537 0.40915 2.202 0.30501 31.0000 17.66 0.6073 0.6598 1.320913 
938.2292 34.990 142.896 -0.34241 0.25900 1.723 0.15643 31.0000 17.87 0.5837 0.6168 1.321470 
937.8333 34.010 98.294 -0.08278 0.56783 1.846 0.23161 31.0000 17.89 0.6867 0.7174 1.322028 
937.4373 38.641 77.154 0.15029 0.65907 -4.793 0.15256 31.0000 18.50 0.6545 0.7229 1.322586 
937.0412 38.772 39.604 0.47421 0.39236 15.439 0.13596 31.0000 18.28 0.6147 0.6586 1.323146 
936.6450 36.493 38.447 0.46395 0.36834 1.975 0.18127 31.0000 17.89 0.6481 0.6895 1.323705 
936.2487 37.044 31.517 0.43141 0.26454 2.006 0.14426 31.0000 18.11 0.6957 0.7580 1.324266 
935.8524 38.159 329.554 0.19953 -0.11727 1.087 0.05634 31.0000 18.46 0.7517 1.1144 1.324826 
935.4560 52.689 21.755 0.44273 0.17668 1.500 -0.13110 31.0000 18.63 0.6737 0.8010 1.325388 
935.0594 51.563 23.489 0.58000 0.25206 -2.001 -0.14746 31.0000 18.99 0.6649 0.9423 1.325950 
934.6629 31.161 51.249 0.36620 0.45626 -0.132 0.30687 31.0000 18.76 0.7655 1.1427 1.326512 
934.2662 45.221 61.619 0.28308 0.52397 2.446 -0.00460 31.0000 18.50 0.8465 1.3406 1.327076 
933.8694 64.831 22.705 1.49937 0.62737 3.526 -1.34758 31.0000 18.93 0.8854 1.6119 1.327640 
933.4727 17.527 159.303 -1.38929 0.52488 -16.775 2.11681 31.0000 18.97 1.7139 3.0427 1.328204 
933.0757 20.041 139.828 -0.92224 0.77857 -1.239 1.43422 31.0000 18.77 2.2950 4.0186 1.328769 
932.6787 20.525 137.951 -0.88592 0.79905 1.738 1.37002 31.0000 19.10 2.5404 4.4409 1.329334 
932.2817 19.052 143.111 -0.92605 0.69502 28.278 1.47648 31.0000 19.10 2.3993 4.3444 1.329901 
931.8845 17.229 149.750 -0.92306 0.53832 0.092 1.55719 31.0000 19.28 2.1800 4.0124 1.330467 
931.4873 16.671 174.735 -1.29960 0.11975 -126.837 1.98374 31.0000 19.11 1.7013 3.1717 1.331035 
931.0900 27.133 210.421 -117.72667 -69.12849 0.675 98.22575 31.0000 19.50 1.0633 2.0008 1.331603 
930.6926 32.869 72.881 0.25873 0.84002 1.726 0.39617 31.0000 19.62 0.9449 1.3870 1.332171 
930.2951 42.824 84.231 0.08873 0.87829 -14.389 0.06720 31.0000 19.66 1.0124 1.4631 1.332740 
929.8975 73.381 121.583 -0.52670 0.85670 0.198 -1.53458 31.0000 19.73 0.8378 1.1390 1.333310 
929.4999 80.658 159.267 -3.07898 1.16546 28.278 -9.73514 31.0000 19.98 0.8527 0.9990 1.333881 
929.1022 37.560 74.876 0.51941 1.92181 25.409 0.52894 31.0000 20.61 0.9257 1.3559 1.334452 
928.7043 53.319 85.701 0.38555 5.12939 3.070 -1.53711 31.0000 20.23 0.9294 1.6244 1.335023 
928.3065 29.474 265.030 -45.30887 -521.06763 -7.467 314.92590 31.0000 20.26 0.9457 1.8251 1.335595 
927.9085 25.921 269.211 -0.07156 -5.19341 1.573 4.08092 31.0000 20.36 0.9623 1.9003 1.336168 
927.5104 22.722 272.652 0.09264 -1.99980 0.149 1.97115 31.0000 20.41 0.9311 1.7486 1.336742 
927.1123 18.381 277.811 0.11232 -0.81874 0.085 1.10618 31.0000 20.41 0.8372 1.3548 1.337316 
926.7141 19.752 290.392 0.16217 -0.43624 0.084 0.56449 31.0000 20.34 0.9040 1.0643 1.337890 
926.3158 35.880 269.211 -0.00901 -0.65439 0.751 0.21569 31.0000 20.62 0.6485 0.8912 1.338466 
925.9174 84.479 111.724 -0.01510 0.03789 0.783 -0.20904 31.0000 20.53 0.6469 0.9515 1.339042 
925.5190 60.077 272.118 0.00826 -0.22329 -0.341 -0.12981 31.0000 20.62 0.6205 0.9565 1.339618 
925.1204 46.395 275.148 0.05863 -0.65067 -0.122 -0.03183 31.0000 20.87 0.6162 0.9549 1.340195 
924.7218 52.377 278.538 0.07304 -0.48653 -0.078 -0.12956 31.0000 20.51 0.5787 0.8753 1.340773 
924.3231 44.675 289.865 0.10737 -0.29719 -0.037 0.00359 31.0000 21.00 0.5394 0.7728 1.341351 
